pop,iMass,age,Fe/H_initial,Mass,In_Final_Phase,Dist,l,b,vr_bc,mul,mub,x,y,z,U,V,W,VR_LSR,A_Ks,logL,logTeff,logg,Fe/H_evolved,log_radius,phase,Bessell_B,Bessell_V,Bessell_I,Gaia_G_EDR3,Gaia_BP_EDR3,Gaia_RP_EDR3,2MASS_J,2MASS_H,2MASS_Ks,Z087,W146,Is_Binary,primary_ID,ID,combined_logL,total_mass,q,combined_logP
0.0000000e+00,3.0626091e-01,1.0000000e+01,4.0781226e-01,3.0625358e-01,0.0000000e+00,7.9404824e+00,1.9987462e-01,1.5994721e+00,-2.5662112e+01,-9.7015826e+00,-6.5941930e+00,-2.4021613e-01,2.7689287e-02,2.2213798e-01,-5.0669842e+00,-1.1964640e+02,-2.4101889e+02,-1.6154521e+01,5.4054934e-01,-2.1473694e+00,3.4668027e+00,4.8898042e+00,4.9228853e-01,-4.8461291e-01,0.0000000e+00,4.1896291e+01,3.7075771e+01,2.9753188e+01,3.3028697e+01,3.7657359e+01,2.9990019e+01,2.4521399e+01,2.3019567e+01,2.2301271e+01,2.8293031e+01,2.4264336e+01,0.0000000e+00,0.0,000000232,,,,
0.0000000e+00,3.6656604e-01,1.0000000e+01,2.6091667e-01,3.6655982e-01,0.0000000e+00,7.9787123e+00,1.9997681e-01,1.6004264e+00,5.6905075e+01,-4.7558105e+00,1.4069184e+00,-2.0200269e-01,2.7836811e-02,2.2325847e-01,6.9037907e+01,6.5916137e+01,6.2445634e+01,6.6412827e+01,5.4056406e-01,-1.8461838e+00,3.5175919e+00,4.8734514e+00,3.1437243e-01,-4.3559850e-01,0.0000000e+00,3.9958824e+01,3.5181669e+01,2.8568233e+01,3.1745357e+01,3.5777690e+01,2.8854541e+01,2.3898659e+01,2.2347321e+01,2.1679679e+01,2.7295387e+01,2.3564537e+01,0.0000000e+00,0.0,000000233,,,,
0.0000000e+00,2.7419704e+00,1.0000000e+01,3.1992658e-01,5.4258973e-01,1.0000000e+00,7.9016744e+00,1.9958300e-01,1.6002502e+00,2.1383159e+02,5.4593620e-01,-1.7873663e+00,-2.7901364e-01,2.7513747e-02,2.2124267e-01,2.2831815e+02,2.6680044e+02,-5.3620907e+01,2.2333918e+02,5.4053438e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000234,,,,
0.0000000e+00,4.4006147e+00,1.0000000e+01,-6.0672022e-01,5.4214147e-01,1.0000000e+00,7.9650041e+00,1.9996240e-01,1.5994761e+00,6.6460290e+01,-9.4217577e+00,-3.6360751e+00,-2.1570281e-01,2.7786995e-02,2.2277204e-01,8.4126058e+01,-1.0989808e+02,-1.2775023e+02,7.5967913e+01,5.4055876e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000235,,,,
0.0000000e+00,8.6079567e-02,1.0000000e+01,2.8758112e-01,8.6079567e-02,0.0000000e+00,7.9500241e+00,2.0001661e-01,1.6001876e+00,2.4285337e+02,-4.9800249e+00,-2.5822222e+00,-2.3068035e-01,2.7742244e-02,2.2248373e-01,2.5884124e+02,5.8776615e+01,-8.3227668e+01,2.5236110e+02,5.4055297e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000236,,,,
0.0000000e+00,2.0228446e-01,1.0000000e+01,2.0716327e-01,2.0228212e-01,0.0000000e+00,7.9675295e+00,2.0028442e-01,1.5998934e+00,1.3810901e+01,2.1500988e-01,-4.2814521e+00,-2.1317998e-01,2.7840562e-02,2.2289529e-01,3.0856658e+01,2.5378488e+02,-1.5351879e+02,2.3318693e+01,5.4055977e-01,-2.5298681e+00,3.4703215e+00,5.0536802e+00,2.6365814e-01,-6.8289987e-01,0.0000000e+00,4.3006561e+01,3.8035034e+01,3.0673155e+01,3.3929779e+01,3.8621256e+01,3.0903618e+01,2.5486379e+01,2.3929552e+01,2.3234544e+01,2.9215157e+01,2.5215265e+01,0.0000000e+00,0.0,000000237,,,,
0.0000000e+00,3.1518470e-01,1.0000000e+01,-4.2828050e-01,3.1517831e-01,0.0000000e+00,7.9325760e+00,2.0012993e-01,1.6005083e+00,3.9299291e+01,-3.0681921e+00,6.9716837e-02,-2.4812369e-01,2.7697037e-02,2.2207713e-01,5.2521141e+01,1.3036093e+02,1.1415914e+01,4.8807108e+01,5.4054630e-01,-1.8038149e+00,3.5652889e+00,4.9562643e+00,-3.9514937e-01,-5.0980819e-01,0.0000000e+00,3.8917113e+01,3.4000590e+01,2.8225605e+01,3.1098055e+01,3.4600910e+01,2.8437643e+01,2.3986336e+01,2.2417267e+01,2.1753889e+01,2.7096757e+01,2.3602416e+01,0.0000000e+00,0.0,000000238,,,,
0.0000000e+00,8.6618804e-02,1.0000000e+01,-1.7756807e-01,8.6618804e-02,0.0000000e+00,7.9478834e+00,2.0033998e-01,1.5996806e+00,-7.1560711e+01,-6.5709847e+00,7.7884542e+00,-2.3281867e-01,2.7779621e-02,2.2235808e-01,-6.5352683e+01,-2.2503111e+00,2.9927454e+02,-6.2052927e+01,5.4055220e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000239,,,,
0.0000000e+00,3.1849731e-01,1.0000000e+01,-1.4882798e-01,3.1849144e-01,0.0000000e+00,7.9241729e+00,2.0015624e-01,1.5999256e+00,1.8690004e+02,-4.6162422e+00,-5.6385770e+00,-2.5652190e-01,2.7671342e-02,2.2177932e-01,2.0581586e+02,7.2868435e+01,-1.9912982e+02,1.9640779e+02,5.4054302e-01,-1.8472421e+00,3.5495762e+00,4.9414099e+00,-1.0853378e-01,-5.0009632e-01,0.0000000e+00,3.9293157e+01,3.4395669e+01,2.8376681e+01,3.1357274e+01,3.4996018e+01,2.8624801e+01,2.4026532e+01,2.2454290e+01,2.1789877e+01,2.7210336e+01,2.3653203e+01,0.0000000e+00,0.0,000000240,,,,
0.0000000e+00,2.0533696e-01,1.0000000e+01,-2.9764137e-01,2.0533390e-01,0.0000000e+00,7.9323180e+00,2.0027703e-01,1.5998436e+00,1.0074576e+02,-4.1025881e+00,-5.1518932e+00,-2.4837925e-01,2.7716502e-02,2.2197847e-01,1.1915678e+02,9.1702578e+01,-1.8327929e+02,1.1025354e+02,5.4054618e-01,-2.1816446e+00,3.5442667e+00,5.0630748e+00,-2.6197343e-01,-6.5667847e-01,0.0000000e+00,4.0193463e+01,3.5232852e+01,2.9212659e+01,3.2191861e+01,3.5832918e+01,2.9459209e+01,2.4863934e+01,2.3287785e+01,2.2619150e+01,2.8048926e+01,2.4491784e+01,1.0000000e+00,0.0,000000241,,2.5373943e-01,2.3573708e-01,6.1953446e+00
0.0000000e+00,4.8405534e-02,1.0000000e+01,-2.9764137e-01,4.8405534e-02,0.0000000e+00,-2.4837925e-01,2.7716502e-02,2.2197847e-01,,,,7.9323180e+00,2.0027703e-01,1.5998436e+00,,,,,5.4054618e-01,,,,,,,,,,,,,,,,,,2.0000000e+00,000000241,000000242,,2.5373943e-01,2.3573708e-01,6.1953446e+00
0.0000000e+00,3.0963983e-01,1.0000000e+01,1.7591767e-01,3.0962602e-01,0.0000000e+00,7.9918686e+00,2.0015168e-01,1.6005197e+00,-1.2865220e+02,1.6088948e+00,-1.1488667e+00,-1.8885132e-01,2.7907093e-02,2.2361159e-01,-1.1479610e+02,3.0610796e+02,-3.9056083e+01,-1.1914437e+02,5.4056913e-01,-1.9925516e+00,3.5116355e+00,4.9168580e+00,2.3994262e-01,-4.9686970e-01,0.0000000e+00,4.0428995e+01,3.5602346e+01,2.8955996e+01,3.2133288e+01,3.6199788e+01,2.9238106e+01,2.4264295e+01,2.2717780e+01,2.2044973e+01,2.7676325e+01,2.3937944e+01,0.0000000e+00,0.0,000000243,,,,
0.0000000e+00,1.4273722e-01,1.0000000e+01,2.1812977e-01,1.4273591e-01,0.0000000e+00,7.9769961e+00,1.9968832e-01,1.5999057e+00,-1.6805514e+02,-2.5790270e+00,-6.5772983e+00,-2.0371628e-01,2.7790681e-02,2.2314164e-01,-1.4833076e+02,1.4751414e+02,-2.4519918e+02,-1.5854756e+02,5.4056340e-01,-2.8495147e+00,3.4457747e+00,5.1314288e+00,2.7562399e-01,-7.9362961e-01,0.0000000e+00,4.4614788e+01,3.9546463e+01,3.1727495e+01,3.5023266e+01,4.0124379e+01,3.1918412e+01,2.6218573e+01,2.4649821e+01,2.3941621e+01,3.0152080e+01,2.5981055e+01,0.0000000e+00,0.0,000000244,,,,
0.0000000e+00,3.8399987e-01,1.0000000e+01,8.9359374e-02,3.8399230e-01,0.0000000e+00,7.9399914e+00,1.9962716e-01,1.6001861e+00,-1.6581797e+01,-9.5573894e+00,-2.8943969e+00,-2.4070942e-01,2.7653286e-02,2.2222420e-01,3.9302509e-01,-1.1417836e+02,-1.0155785e+02,-7.0741997e+00,5.4054916e-01,-1.7304462e+00,3.5437845e+00,4.8826740e+00,1.2300699e-01,-4.3011492e-01,0.0000000e+00,3.9161502e+01,3.4333362e+01,2.8135393e+01,3.1183688e+01,3.4932492e+01,2.8401494e+01,2.3696413e+01,2.2123948e+01,2.1462286e+01,2.6938378e+01,2.3328781e+01,0.0000000e+00,0.0,000000245,,,,
0.0000000e+00,1.7971367e-01,1.0000000e+01,8.4129365e-02,1.7971167e-01,0.0000000e+00,7.9070896e+00,1.9980808e-01,1.6001130e+00,-7.9443071e+00,-1.5089054e+00,-4.2727894e+00,-2.7359981e-01,2.7563656e-02,2.2136371e-01,9.2949963e+00,1.8902946e+02,-1.5253059e+02,1.5633444e+00,5.4053646e-01,-2.5081983e+00,3.4869321e+00,5.0772820e+00,1.3377546e-01,-7.0528608e-01,0.0000000e+00,4.2387938e+01,3.7415499e+01,3.0400264e+01,3.3625859e+01,3.8009267e+01,3.0662618e+01,2.5475903e+01,2.3909589e+01,2.3223756e+01,2.9036799e+01,2.5173404e+01,0.0000000e+00,0.0,000000246,,,,
0.0000000e+00,1.3705615e-01,1.0000000e+01,1.2430861e-01,1.3705492e-01,0.0000000e+00,7.9587437e+00,1.9970202e-01,1.5996147e+00,-1.9463330e+02,-1.1356594e+01,6.2088459e+00,-2.2196153e-01,2.7728998e-02,2.2262955e-01,-1.8622598e+02,-1.8356205e+02,2.3691848e+02,-1.8512575e+02,5.4055637e-01,-2.7932281e+00,3.4619518e+00,5.1423461e+00,1.7600721e-01,-7.9784057e-01,0.0000000e+00,4.3903892e+01,3.8861977e+01,3.1360698e+01,3.4648153e+01,3.9448586e+01,3.1595712e+01,2.6122495e+01,2.4548345e+01,2.3852191e+01,2.9885424e+01,2.5854057e+01,0.0000000e+00,0.0,000000247,,,,
0.0000000e+00,4.6336278e-01,1.0000000e+01,-1.1755698e-01,4.6334943e-01,0.0000000e+00,7.9878493e+00,1.9963648e-01,1.5998037e+00,-6.0802776e+00,-2.8690907e+00,5.0134216e-01,-1.9286639e-01,2.7821270e-02,2.2340789e-01,6.7097839e+00,1.3693618e+02,2.6599663e+01,3.4272728e+00,5.4056758e-01,-1.4567890e+00,3.5753741e+00,4.8165172e+00,-1.1174406e-01,-3.5646544e-01,0.0000000e+00,3.7985517e+01,3.3132488e+01,2.7373741e+01,3.0244647e+01,3.3732474e+01,2.7590212e+01,2.3143396e+01,2.1553946e+01,2.0905476e+01,2.6247073e+01,2.2746345e+01,0.0000000e+00,0.0,000000248,,,,
0.0000000e+00,2.3077675e-01,1.0000000e+01,3.1361987e-01,2.3077420e-01,0.0000000e+00,7.9120993e+00,1.9944485e-01,1.6000866e+00,2.4104359e-01,-7.8855955e-01,-1.3778796e+00,-2.6859161e-01,2.7530979e-02,2.2148955e-01,1.4579591e+01,2.1602948e+02,-4.3876949e+01,9.7485629e+00,5.4053837e-01,-2.4459398e+00,3.4600810e+00,4.9978840e+00,3.8099593e-01,-6.2045483e-01,0.0000000e+00,4.3028383e+01,3.8105298e+01,3.0591092e+01,3.3858292e+01,3.8681158e+01,3.0797585e+01,2.5238375e+01,2.3704289e+01,2.2994025e+01,2.9074654e+01,2.4989084e+01,0.0000000e+00,0.0,000000249,,,,
0.0000000e+00,1.9016826e+00,1.0000000e+01,4.2174297e-01,5.4422159e-01,1.0000000e+00,7.9658462e+00,2.0019305e-01,1.6003257e+00,1.5065627e+02,-1.3755828e+01,-5.1768967e+00,-2.1486421e-01,2.7821975e-02,2.2291187e-01,1.7037319e+02,-2.7329720e+02,-1.8375332e+02,1.6016408e+02,5.4055911e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000250,,,,
0.0000000e+00,8.0597875e-01,1.0000000e+01,-2.3243605e-02,8.0584759e-01,0.0000000e+00,7.9490819e+00,2.0000468e-01,1.6004881e+00,-2.2705817e+01,-8.1194868e+00,-3.1893492e+00,-2.3162332e-01,2.7737298e-02,2.2250105e-01,-5.6231099e+00,-6.0427298e+01,-1.1295134e+02,-1.3198047e+01,5.4055262e-01,-3.8174567e-01,3.7108770e+00,4.5210697e+00,-6.2886451e-02,-8.9949619e-02,0.0000000e+00,3.3739726e+01,2.9409903e+01,2.4584735e+01,2.7001915e+01,2.9994166e+01,2.4709382e+01,2.0822889e+01,1.9445124e+01,1.8926943e+01,2.3589668e+01,2.0493426e+01,0.0000000e+00,0.0,000000251,,,,
0.0000000e+00,2.9521949e-01,1.0000000e+01,1.9447128e-01,2.9521543e-01,0.0000000e+00,7.9582848e+00,2.0006944e-01,1.5998239e+00,-4.5595836e+01,-3.0360746e+00,-4.6233978e-02,-2.2242111e-01,2.7778412e-02,2.2264674e-01,-3.2235308e+01,1.3090272e+02,4.8573042e+00,-3.6088130e+01,5.4055619e-01,-2.0681610e+00,3.5055708e+00,4.9411707e+00,2.4962072e-01,-5.2254493e-01,0.0000000e+00,4.0739736e+01,3.5904867e+01,2.9170090e+01,3.2368395e+01,3.6502066e+01,2.9452852e+01,2.4426474e+01,2.2884227e+01,2.2208429e+01,2.7873237e+01,2.4108175e+01,0.0000000e+00,0.0,000000252,,,,
0.0000000e+00,2.6898802e-01,1.0000000e+01,7.2629303e-02,2.6898420e-01,0.0000000e+00,7.9904498e+00,1.9978206e-01,1.6003205e+00,-2.8758055e+00,-4.7539909e+00,2.9819136e+00,-1.9026876e-01,2.7850614e-02,2.2354714e-01,7.7333998e+00,6.5506069e+01,1.2061700e+02,6.6318637e+00,5.4056859e-01,-2.1003276e+00,3.5152130e+00,4.9719589e+00,1.2189167e-01,-5.5791258e-01,0.0000000e+00,4.0631904e+01,3.5746761e+01,2.9196410e+01,3.2341138e+01,3.6345450e+01,2.9472390e+01,2.4558000e+01,2.2999239e+01,2.2324959e+01,2.7932938e+01,2.4222889e+01,0.0000000e+00,0.0,000000253,,,,
0.0000000e+00,2.2458547e-01,1.0000000e+01,2.2277972e-01,2.2458276e-01,0.0000000e+00,7.9070954e+00,2.0023217e-01,1.6002959e+00,-1.6401770e+02,-8.1031215e+00,-1.0094351e+00,-2.7359491e-01,2.7622177e-02,2.2138909e-01,-1.4902241e+02,-5.8699578e+01,-3.4286240e+01,-1.5450988e+02,5.4053646e-01,-2.4353184e+00,3.4755565e+00,5.0268363e+00,2.7994133e-01,-6.4609499e-01,0.0000000e+00,4.2577592e+01,3.7638527e+01,3.0367139e+01,3.3618704e+01,3.8226408e+01,3.0607048e+01,2.5245513e+01,2.3693910e+01,2.3002083e+01,2.8933317e+01,2.4968282e+01,0.0000000e+00,0.0,000000254,,,,
0.0000000e+00,1.9355717e-01,1.0000000e+01,-8.5295954e-01,1.9355391e-01,0.0000000e+00,8.0191427e+00,2.0009484e-01,1.6003787e+00,-2.3393621e+02,-1.5425955e+01,-1.9526161e+00,-1.6158599e-01,2.7994382e-02,2.2429697e-01,-2.1698990e+02,-3.4161594e+02,-7.2474506e+01,-2.2442842e+02,5.4057962e-01,-2.1430346e+00,3.5699124e+00,5.1004567e+00,-8.2442873e-01,-6.8866492e-01,0.0000000e+00,3.9730933e+01,3.4787283e+01,2.9092475e+01,3.1920368e+01,3.5387546e+01,2.9285242e+01,2.4888136e+01,2.3317046e+01,2.2651118e+01,2.7976885e+01,2.4498694e+01,0.0000000e+00,0.0,000000255,,,,
0.0000000e+00,2.0618851e-01,1.0000000e+01,4.1864001e-01,2.0618669e-01,0.0000000e+00,8.0199509e+00,2.0000368e-01,1.6001396e+00,-2.2007705e+02,-1.3609405e+01,2.4637045e+00,-1.6077712e-01,2.7984452e-02,2.2428441e-01,-2.0771695e+02,-2.7258090e+02,9.5722779e+01,-2.1056932e+02,5.4057992e-01,-2.5787951e+00,3.4305526e+00,4.9854890e+00,5.0055346e-01,-6.2782563e-01,0.0000000e+00,4.4274759e+01,3.9334265e+01,3.1351256e+01,3.4627427e+01,3.9883494e+01,3.1479148e+01,2.5540285e+01,2.4027078e+01,2.3282120e+01,2.9665145e+01,2.5343418e+01,0.0000000e+00,0.0,000000256,,,,
0.0000000e+00,1.6993499e-01,1.0000000e+01,3.9243066e-01,1.6993359e-01,0.0000000e+00,8.0910572e+00,1.9975318e-01,1.6004180e+00,2.5018266e+02,-4.9263307e+00,1.6708785e-01,-8.9695909e-02,2.8197202e-02,2.2616153e-01,2.6349061e+02,5.7520936e+01,2.0652673e+01,2.5969033e+02,5.4060733e-01,-2.7569097e+00,3.4222016e+00,5.0372835e+00,4.7067896e-01,-7.0018099e-01,0.0000000e+00,4.5092854e+01,4.0093895e+01,3.1928273e+01,3.5204117e+01,4.0637322e+01,3.2029376e+01,2.5980557e+01,2.4455881e+01,2.3709026e+01,3.0186166e+01,2.5797833e+01,0.0000000e+00,0.0,000000257,,,,
0.0000000e+00,1.1471561e-01,1.0000000e+01,3.3395940e-01,1.1471487e-01,0.0000000e+00,8.0652432e+00,2.0048111e-01,1.6000175e+00,-2.0069131e+02,-1.0778805e+00,-2.0259817e+00,-1.1550000e-01,2.8209672e-02,2.2543785e-01,-1.8557700e+02,2.0369521e+02,-7.4840539e+01,-1.9118343e+02,5.4059738e-01,-3.0810291e+00,3.4052284e+00,5.1348974e+00,4.0447431e-01,-8.2829422e-01,0.0000000e+00,4.6079613e+01,4.1004193e+01,3.2725747e+01,3.6022842e+01,4.1555547e+01,3.2834340e+01,2.6761634e+01,2.5213654e+01,2.4474521e+01,3.0979040e+01,2.6577246e+01,0.0000000e+00,0.0,000000258,,,,
0.0000000e+00,1.4383502e-01,1.0000000e+01,4.2832527e-01,1.4383403e-01,0.0000000e+00,8.0115802e+00,2.0046004e-01,1.6001943e+00,-7.4955467e+01,-4.3717562e+00,-2.3867981e+00,-1.6914538e-01,2.8019028e-02,2.2407571e-01,-5.9106119e+01,7.9314290e+01,-8.4775691e+01,-6.5447574e+01,5.4057670e-01,-2.9111303e+00,3.4027673e+00,5.0543931e+00,5.1122362e-01,-7.3842248e-01,0.0000000e+00,4.5848961e+01,4.0841282e+01,3.2471635e+01,3.5744959e+01,4.1371776e+01,3.2533743e+01,2.6319561e+01,2.4802177e+01,2.4041819e+01,3.0651185e+01,2.6160561e+01,0.0000000e+00,0.0,000000259,,,,
0.0000000e+00,1.8649921e-01,1.0000000e+01,7.2022270e-03,1.8649706e-01,0.0000000e+00,8.0164935e+00,1.9949179e-01,1.5999736e+00,2.4383339e+01,-6.6183701e+00,2.7336549e+00,-1.6423252e-01,2.7900798e-02,2.2417182e-01,3.5466071e+01,-5.8346830e+00,1.1225784e+02,3.3890861e+01,5.4057860e-01,-2.3885968e+00,3.5043638e+00,5.0642471e+00,5.2585505e-02,-6.8034880e-01,0.0000000e+00,4.1558957e+01,3.6612742e+01,2.9942024e+01,3.3132365e+01,3.7213156e+01,3.0231784e+01,2.5264570e+01,2.3696023e+01,2.3019203e+01,2.8667393e+01,2.4933755e+01,0.0000000e+00,0.0,000000260,,,,
0.0000000e+00,1.1023883e+00,1.0000000e+01,7.6257617e-02,5.4173372e-01,1.0000000e+00,8.0021836e+00,1.9955895e-01,1.6001382e+00,-1.1825812e+02,-1.1496649e+01,-4.2268038e+00,-1.7853812e-01,2.7860366e-02,2.2382500e-01,-9.9654798e+01,-1.9090870e+02,-1.5556616e+02,-1.0875055e+02,5.4057312e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000261,,,,
0.0000000e+00,5.5620375e-01,1.0000000e+01,2.6010917e-01,5.5618478e-01,0.0000000e+00,8.0124836e+00,2.0004076e-01,1.6001633e+00,1.3630467e+01,-1.2494176e+01,6.0312083e+00,-1.6824199e-01,2.7963578e-02,2.2409471e-01,2.2261753e+01,-2.2893741e+02,2.3713536e+02,2.3138208e+01,5.4057705e-01,-1.2944892e+00,3.5761103e+00,4.7367560e+00,2.8275466e-01,-2.7678797e-01,0.0000000e+00,3.7704487e+01,3.2912513e+01,2.7008330e+01,2.9950428e+01,3.3511139e+01,2.7252302e+01,2.2710935e+01,2.1081524e+01,2.0446603e+01,2.5861655e+01,2.2297471e+01,0.0000000e+00,0.0,000000262,,,,
0.0000000e+00,5.5474380e-01,1.0000000e+01,4.7189086e-01,5.5472658e-01,0.0000000e+00,8.0365291e+00,2.0049473e-01,1.6002321e+00,-1.6789932e+01,-4.3850732e+00,-2.4976983e+00,-1.4420511e-01,2.8111147e-02,2.2472586e-01,-8.4012583e-01,7.8493771e+01,-8.7778038e+01,-7.2820213e+00,5.4058635e-01,-1.3386886e+00,3.5663084e+00,4.7406784e+00,5.2418837e-01,-2.7928397e-01,0.0000000e+00,3.8085975e+01,3.3376227e+01,2.7198319e+01,3.0245390e+01,3.3970973e+01,2.7469233e+01,2.2764320e+01,2.1126462e+01,2.0490987e+01,2.6007096e+01,2.2354515e+01,0.0000000e+00,0.0,000000263,,,,
0.0000000e+00,9.6403100e-02,1.0000000e+01,3.4856176e-01,9.6403100e-02,0.0000000e+00,8.0446755e+00,2.0027693e-01,1.6004432e+00,-1.2402659e+02,-5.9557182e+00,-3.0778882e+00,-1.3606220e-01,2.8109071e-02,2.2496604e-01,-1.0725614e+02,1.8054916e+01,-1.1276563e+02,-1.1451873e+02,5.4058945e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000264,,,,
0.0000000e+00,7.2198244e+00,1.0000000e+01,6.6945718e-02,5.4174791e-01,1.0000000e+00,8.0411576e+00,1.9980157e-01,1.5996381e+00,2.5458819e+02,-8.1606499e+00,-4.4557683e+00,-1.3957577e-01,2.8030102e-02,2.2476216e-01,2.7287484e+02,-6.4568873e+01,-1.5543652e+02,2.6409578e+02,5.4058814e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000265,,,,
0.0000000e+00,6.8474738e-01,1.0000000e+01,-3.4722979e-01,6.8466693e-01,0.0000000e+00,8.0357224e+00,1.9978484e-01,1.6003422e+00,-4.4991162e+00,-1.1974629e+01,-2.9004374e+00,-1.4501167e-01,2.8008801e-02,2.2472044e-01,1.2848981e+01,-2.1055295e+02,-1.0278935e+02,5.0085569e+00,5.4058599e-01,-6.1508909e-01,3.6930290e+00,4.6143994e+00,-3.9698278e-01,-1.7092533e-01,0.0000000e+00,3.4468155e+01,3.0102776e+01,2.5204753e+01,2.7661375e+01,3.0688168e+01,2.5333930e+01,2.1381246e+01,1.9943216e+01,1.9417956e+01,2.4195101e+01,2.1029497e+01,0.0000000e+00,0.0,000000266,,,,
0.0000000e+00,1.6233322e-01,1.0000000e+01,-9.7898586e-02,1.6233140e-01,0.0000000e+00,8.0013935e+00,1.9974000e-01,1.5996384e+00,-2.5732358e+02,-1.0898579e+01,-3.2517760e+00,-1.7932624e-01,2.7882896e-02,2.2373479e-01,-2.3970822e+02,-1.6866932e+02,-1.2217144e+02,-2.4781602e+02,5.4057282e-01,-2.4705866e+00,3.5091309e+00,5.1070090e+00,-5.6748584e-02,-7.3087783e-01,0.0000000e+00,4.1654788e+01,3.6674099e+01,3.0103203e+01,3.3264747e+01,3.7274132e+01,3.0389901e+01,2.5488355e+01,2.3911579e+01,2.3234211e+01,2.8850359e+01,2.5148239e+01,0.0000000e+00,0.0,000000267,,,,
0.0000000e+00,8.2829002e-02,1.0000000e+01,1.7119522e-01,8.2829002e-02,0.0000000e+00,8.0049515e+00,2.0020816e-01,1.5995384e+00,-2.2880334e+02,-7.1166193e+00,-6.6599182e-01,-1.7576939e-01,2.7960678e-02,2.2381277e-01,-2.1422899e+02,-2.5251111e+01,-2.3397347e+01,-2.1929562e+02,5.4057419e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000268,,,,
0.0000000e+00,9.3231854e-01,1.0000000e+01,2.3220246e-01,9.3209853e-01,0.0000000e+00,8.0306681e+00,1.9961354e-01,1.6000388e+00,2.3449105e+01,-3.1830028e+00,2.6847210e+00,-1.5006304e-01,2.7967187e-02,2.2454727e-01,3.4121886e+01,1.2449826e+02,1.1055604e+02,3.2956678e+01,5.4058409e-01,-1.1870554e-01,3.7320568e+00,4.4091371e+00,2.0834153e-01,-7.8912149e-04,0.0000000e+00,3.2968264e+01,2.8691947e+01,2.3943309e+01,2.6315883e+01,2.9269428e+01,2.4060755e+01,2.0253632e+01,1.8945894e+01,1.8433330e+01,2.2964313e+01,1.9948053e+01,0.0000000e+00,0.0,000000269,,,,
0.0000000e+00,1.0399889e-01,1.0000000e+01,-4.6685013e-01,1.0399807e-01,0.0000000e+00,8.0916713e+00,1.9988428e-01,1.5998609e+00,-1.0340332e+01,-2.9477294e+00,3.0376613e+00,-8.9080095e-02,2.8217858e-02,2.2609875e-01,-5.3346765e-02,1.3248331e+02,1.2399267e+02,-8.3268673e-01,5.4060757e-01,-2.8654555e+00,3.5014873e+00,5.2782765e+00,-4.3717060e-01,-9.1302517e-01,0.0000000e+00,4.2911621e+01,3.7722416e+01,3.1097544e+01,3.4272877e+01,3.8312133e+01,3.1391152e+01,2.6503016e+01,2.4852674e+01,2.4169105e+01,2.9857180e+01,2.6132576e+01,0.0000000e+00,0.0,000000270,,,,
0.0000000e+00,2.2522142e-01,1.0000000e+01,2.4309703e-01,2.2521872e-01,0.0000000e+00,8.0417223e+00,2.0003552e-01,1.5996556e+00,-1.6468524e+02,-9.5306870e+00,-3.3122504e-01,-1.3901137e-01,2.8064893e-02,2.2477919e-01,-1.5013455e+02,-1.1829583e+02,-9.1003118e+00,-1.5517757e+02,5.4058832e-01,-2.4522877e+00,3.4721472e+00,5.0268843e+00,3.0132174e-01,-6.4776115e-01,0.0000000e+00,4.2760369e+01,3.7820106e+01,3.0481015e+01,3.3742035e+01,3.8406867e+01,3.0717063e+01,2.5312787e+01,2.3762491e+01,2.3069120e+01,2.9030758e+01,2.5041132e+01,1.0000000e+00,0.0,000000271,-2.1554605e+00,4.4878046e-01,9.9264277e-01,5.2326712e-01
0.0000000e+00,2.2356441e-01,1.0000000e+01,2.4309703e-01,2.2356174e-01,0.0000000e+00,-1.3901137e-01,2.8064893e-02,2.2477919e-01,,,,8.0417223e+00,2.0003552e-01,1.5996556e+00,,,,,5.4058832e-01,-2.4607343e+00,3.4715170e+00,5.0289692e+00,3.0133806e-01,-6.5072403e-01,0.0000000e+00,4.2802572e+01,3.7859546e+01,3.0508868e+01,3.3770670e+01,3.8446080e+01,3.0743765e+01,2.5332197e+01,2.3781553e+01,2.3087814e+01,2.9055509e+01,2.5061409e+01,2.0000000e+00,000000271,000000272,-2.1554605e+00,4.4878046e-01,9.9264277e-01,5.2326712e-01
