_l_key,_b_key,l_baseline,b_baseline,avg_tau_baseline,eventrate_source_baseline,eventrate_area_baseline,avg_t_baseline,avg_logt_baseline,frac_lowmass_baseline,l_kirkpatrick_min001,b_kirkpatrick_min001,avg_tau_kirkpatrick_min001,eventrate_source_kirkpatrick_min001,eventrate_area_kirkpatrick_min001,avg_t_kirkpatrick_min001,avg_logt_kirkpatrick_min001,frac_lowmass_kirkpatrick_min001
3.861,-0.771,3.861,-0.771,4.895997096265751e-07,3.4903197748239536e-06,2.285553567178519,32.617170312960106,1.3124076020711468,0.0586640238561946,3.861,-0.771,4.419539292923055e-06,3.488629256902662e-05,10996.766135888827,29.45727223640533,1.312478538150032,0.0798294373596621
3.784,-0.638,3.784,-0.638,6.851009979605277e-07,4.994007029825819e-06,4.737317193950012,31.898906701400296,1.3193072424812518,0.0765867588332462,3.784,-0.638,5.509494067564477e-06,4.049844755166601e-05,13742.026411148448,31.633241130328017,1.33294614559401,0.0795205245246657
3.707,-0.505,3.707,-0.505,2.441202118512833e-07,1.664630761562986e-06,1.0866568830024643,34.10014061334207,1.372062056175941,0.0881025728501646,3.707,-0.505,5.494283538301962e-06,4.186905167476889e-05,15234.794884203438,30.51323762374021,1.3222524238850084,0.0824667495710479
3.63,-0.372,3.63,-0.372,1.4735353868977302e-07,8.098365341617543e-07,0.4153583921133149,42.30907711985097,1.4787295537983844,0.1187725461883553,3.63,-0.372,5.899511906188341e-06,4.386120568882788e-05,16482.873475419394,31.275615392218604,1.3355101683003476,0.081650158425907
4.443,-1.138,4.443,-1.138,9.897125308667694e-07,8.04849581624112e-06,10.08177829354235,28.59332719129914,1.300617880782104,0.0570861619176734,4.443,-1.138,3.903297576779985e-06,2.852879208501116e-05,6879.134150394341,31.814025557260084,1.3293054945190486,0.0753589990010029
4.367,-1.004,4.367,-1.004,6.644671842704459e-07,4.600373585475803e-06,3.18126990909996,33.585420018329074,1.3208921747375384,0.0943141112873439,4.367,-1.004,4.258088421656665e-06,3.110365963224555e-05,8294.309235265482,31.832704104707425,1.3424049075106923,0.0838316320725767
4.29,-0.87,4.29,-0.87,3.316570922771785e-07,2.7994407389609724e-06,1.9050136148946035,27.547891133238007,1.2805871572758802,0.0697551827708039,4.29,-0.87,4.421393351079319e-06,3.3329240162355246e-05,9094.438665634669,30.84637177682004,1.334440566464185,0.0833991520145409
4.213,-0.737,4.213,-0.737,5.393008978078737e-07,4.449595378242354e-06,4.041577020149017,28.18259440373308,1.2945445556258188,0.0552111306402192,4.213,-0.737,4.841149332314917e-06,3.512126869551148e-05,10361.492981452056,32.051520076691055,1.3457127956960695,0.0898462019337106
4.136,-0.603,4.136,-0.603,6.159112917055615e-07,4.2185498146769e-06,3.928308989552672,33.94887068457892,1.3448738796521091,0.0644798894482092,4.136,-0.603,5.656705986722431e-06,3.933697235574994e-05,12381.283039405656,33.43744025733474,1.362600000157414,0.076310597935167
4.059,-0.47,4.059,-0.47,2.4410130861956485e-07,1.3744233518040134e-06,0.858285128166966,41.29713561917245,1.4231095632862063,0.0914047284440899,4.059,-0.47,5.7640851286746e-06,4.1053697010973225e-05,13853.603971680894,32.64738952995418,1.3588994071720948,0.0854478344295092
3.981,-0.337,3.981,-0.337,3.121054352053842e-07,2.32419125659393e-06,2.281016301936628,31.22481085578024,1.3151675119003847,0.0532193087059963,3.981,-0.337,5.7795830769037695e-06,4.0316145067625865e-05,14047.70995647487,33.334032851670905,1.3618374333260794,0.0826203760033033
3.904,-0.204,3.904,-0.204,1.933906168465905e-07,9.964272784004064e-07,0.7150981402518124,45.129460092809744,1.4963199414203483,0.0369856823955109,3.904,-0.204,6.324476249347052e-06,4.395920401202708e-05,16308.558352545588,33.45377207647972,1.372916355250667,0.0784509293222453
3.826,-0.071,3.826,-0.071,2.1412770764818693e-07,1.0028882257284214e-06,0.5284449497107451,49.64673387173671,1.5804494506474924,0.0514625598969234,3.826,-0.071,6.667631998967876e-06,4.548661970482101e-05,18291.697256066705,34.084608177710834,1.3734315768650565,0.0848232746824651
4.703,-0.989,4.703,-0.989,5.33218367866278e-07,4.404776731436386e-06,3.102837982049762,28.148259680075835,1.292812926176752,0.061798323543308,4.703,-0.989,3.796937295917092e-06,2.7765313689412905e-05,6753.591425876768,31.798101275854386,1.3453561147867237,0.08539446711332
4.626,-0.855,4.626,-0.855,6.064557287743135e-07,4.962265391864957e-06,4.7437788916947845,28.417735189938007,1.2953223948943928,0.0510585434579189,4.626,-0.855,4.243378485459203e-06,3.0957629694939375e-05,8128.024477352168,31.87237427366049,1.3519652686603325,0.0854749002560567
4.549,-0.721,4.549,-0.721,6.619081545861472e-07,4.741704164597844e-06,4.400582521781412,32.45888702412323,1.3428538230576754,0.0553835894605593,4.549,-0.721,4.824475493690736e-06,3.398505404479231e-05,9309.628724548493,33.00900909876802,1.3683282375829542,0.0741126234452096
4.472,-0.587,4.472,-0.587,3.28888598796739e-07,2.357774693169377e-06,1.7675104486381106,32.435221209379094,1.3527628558902702,0.0631886070503566,4.472,-0.587,5.614923328265689e-06,3.703506602835372e-05,10983.687390600797,35.253403729735844,1.389889116520696,0.0779673009608501
4.395,-0.454,4.395,-0.454,2.2540513797429334e-07,1.4767753637423243e-06,0.9152110093939309,35.49112127195166,1.3777303467731845,0.0563540531777352,4.395,-0.454,5.250479344730952e-06,3.768756295398893e-05,11700.186334418508,32.394497451398706,1.366783370008445,0.0849289328821207
4.318,-0.32,4.318,-0.32,3.401126198673183e-07,1.922504316275887e-06,1.6437337446207003,41.13635154858388,1.430327614654081,0.0435676413192151,4.318,-0.32,6.002710563076698e-06,4.1231582389456334e-05,13789.709207210726,33.85226627120266,1.3853518244891216,0.0818178885427498
4.24,-0.187,4.24,-0.187,4.313850199740026e-07,2.2853245302705324e-06,2.304377043455772,43.89221786860698,1.4276451984346294,0.0759602717080564,4.24,-0.187,5.942789927425895e-06,4.165587818700401e-05,14562.142700657503,33.17297576924919,1.3750034543601248,0.0812517880136568
4.162,-0.053,4.162,-0.053,5.129773503444852e-07,2.1755471876433447e-06,1.9369883203318108,54.82770027728651,1.577411629692537,0.0233896064318577,4.162,-0.053,6.159481066418418e-06,4.285730173094719e-05,15749.309132596329,33.418707374721976,1.378069644066371,0.0803030518975218
4.084,0.08,4.084,0.08,3.9653504456490845e-07,1.997435449416593e-06,1.804049199584361,46.161420995517545,1.46577839687857,0.0488317762534828,4.084,0.08,7.247999394145131e-06,4.5319651061924734e-05,16819.92196581361,37.18792432982181,1.40500115209689,0.0746097460015215
4.909,-0.701,4.909,-0.701,1.6953602155252278e-07,1.1034827677947002e-06,0.5597494384237814,35.72455103534059,1.3676576325355905,0.1194376194227211,4.909,-0.701,4.561406006169303e-06,3.069294075220405e-05,7856.918810313237,34.55656583510292,1.3791518081306526,0.0823372423020987
4.832,-0.567,4.832,-0.567,4.860010326004093e-07,3.1639455606628757e-06,2.9689325559092725,35.71729306390023,1.373284563745906,0.0588505377337029,4.832,-0.567,5.007604458448607e-06,3.2892662262490496e-05,9004.418939462828,35.399843269684546,1.397851572560277,0.0788398877688977
4.754,-0.433,4.754,-0.433,3.106540166076596e-07,1.4213223995238464e-06,0.9409869626977668,50.82234738216074,1.520392257914509,0.0489546151749101,4.754,-0.433,5.022240582893876e-06,3.458830545406012e-05,9919.575623032984,33.7628092432882,1.386419052080086,0.0812843979633207
4.677,-0.299,4.677,-0.299,1.2102231087402158e-07,7.7240349045184e-07,0.4958418698844952,36.43271707970264,1.402027663167397,0.0507119415613582,4.677,-0.299,5.611621608310988e-06,3.759937860445976e-05,11789.224517269316,34.70388207532695,1.397835328465532,0.0833125183875426
4.599,-0.165,4.599,-0.165,1.6762662298982216e-07,8.013781436521888e-07,0.4327776365574731,48.63801583887695,1.5405703455832014,0.0990694790611202,4.599,-0.165,5.900404881460246e-06,3.927034846174142e-05,12867.502109603518,34.93714451010222,1.3958846179553268,0.0817855566915692
4.521,-0.031,4.521,-0.031,1.7499458431207294e-07,1.1294772998318682e-06,0.9036428349944176,36.026116502056645,1.3894228030339135,0.0642796229073269,4.521,-0.031,6.410795126031485e-06,4.067555094576493e-05,14461.307670398492,36.647875343318034,1.4112056545656275,0.0938283909582591
4.443,0.103,4.443,0.103,1.701935492671489e-07,7.647095322422025e-07,0.4497307918083788,51.75078466069961,1.5553056979167348,0.0816991862759581,4.443,0.103,6.783443397607368e-06,4.304523200879767e-05,15148.09542425155,36.64337778871644,1.4131457655380242,0.0794566330123787
3.026,-1.786,3.026,-1.786,2.1707229224870763e-06,2.349841171494111e-05,328.4153020266371,21.480096649657696,1.165838995750554,0.0667938200848207,3.026,-1.786,3.636143980530596e-06,3.262866731011695e-05,9429.56996295017,25.912665177632125,1.2302576716707765,0.0805980438898666
2.95,-1.653,2.95,-1.653,2.222779149784297e-06,2.226538459387149e-05,198.95985294367176,23.21327737147728,1.1858433160435256,0.0688218692966201,2.95,-1.653,3.6364377584405016e-06,3.437537509744905e-05,10801.91519500043,24.597958265767502,1.2082213759055478,0.0806322307195368
2.873,-1.52,2.873,-1.52,1.55311944447596e-06,1.634425256589046e-05,51.08639690896188,22.09582083424179,1.1754735627390396,0.0604068071484866,2.873,-1.52,3.671640769165178e-06,3.53715468826546e-05,11592.30900191948,24.136621392576565,1.199789496494872,0.0793116274348725
2.796,-1.387,2.796,-1.387,1.8440119704835968e-06,1.8409329576634016e-05,81.13634935378104,23.291427716637905,1.191044170178597,0.0628764744912332,2.796,-1.387,3.805319244285056e-06,3.705483717635962e-05,12961.606026227022,23.87902200464872,1.2061460247255562,0.0846707167362837
2.719,-1.254,2.719,-1.254,1.6055161850490892e-06,1.6028265034711235e-05,31.148819083850157,23.291556955347865,1.195216491160502,0.0694408496730844,2.719,-1.254,4.168213634242734e-06,3.9859896406633166e-05,14974.487766411445,24.31555304096325,1.2101297258015484,0.0800909893843072
2.642,-1.121,2.642,-1.121,1.278285815812836e-06,1.2995090142201227e-05,14.186248859137368,22.872783598205288,1.1842272549983113,0.0582251414224487,2.642,-1.121,4.6074333567188375e-06,4.302816749390478e-05,17086.020688424724,24.898693506535,1.2181037792448284,0.080908784357794
2.565,-0.988,2.565,-0.988,7.957794356933275e-07,8.675981068332687e-06,8.536275041304403,21.327721642494406,1.1456042418194277,0.0737181240462912,2.565,-0.988,4.844014006238243e-06,4.434429228855799e-05,18459.90797156257,25.400251079730253,1.223133460882853,0.0863699394893518
3.378,-1.754,3.378,-1.754,1.727838961621029e-06,1.730132476066291e-05,74.1857104743917,23.221712939223288,1.1998996004810043,0.0565476842430068,3.378,-1.754,3.0919226675886995e-06,2.9402004081411103e-05,8204.978025437973,24.452430726975333,1.215924342078654,0.0813815379497168
3.301,-1.62,3.301,-1.62,1.852674282446485e-06,1.830535598491428e-05,84.26586470757066,23.533755738553968,1.2125746875397931,0.0642562997762788,3.301,-1.62,3.4133918106806214e-06,3.1360144914528346e-05,9121.35966530036,25.30920065057906,1.2283608622277702,0.0766784295566884
3.225,-1.487,3.225,-1.487,1.953486090189913e-06,2.0262326890741947e-05,146.1732189620958,22.41771549677925,1.1924224403633448,0.0694990614997191,3.225,-1.487,3.993569671189401e-06,3.456480919162202e-05,10545.281176339333,26.86565598216198,1.244139510327803,0.0825055858768044
3.148,-1.353,3.148,-1.353,1.7675186904632229e-06,1.6153575721092235e-05,49.925931557768585,25.442846083172164,1.2401442322424678,0.063884681514312,3.148,-1.353,3.9193782044776015e-06,3.513233380498196e-05,11359.722578132612,25.940630061876377,1.230350437948199,0.0804091428377609
3.071,-1.22,3.071,-1.22,1.5448584693240975e-06,1.4158227414114643e-05,24.908824360200907,25.37173471929889,1.236278438916541,0.062255076374884,3.071,-1.22,4.122614451232099e-06,3.691249223425899e-05,12500.11559978261,25.969865491963525,1.2411096359320335,0.0857305009578662
2.994,-1.086,2.994,-1.086,8.562464383729247e-07,9.437826575461932e-06,8.825923533756159,21.09585505647768,1.1579363324358678,0.0632151003685464,2.994,-1.086,4.729860142091814e-06,4.060277128289984e-05,14838.404814309542,27.08712862749646,1.2442035871571386,0.0823755230114602
2.916,-0.953,2.916,-0.953,1.0875701721716283e-06,1.128315491724752e-05,14.994962017684104,22.41285000159885,1.1801076380490998,0.0617959810965149,2.916,-0.953,5.332139014058256e-06,4.343373736136298e-05,16750.746381464465,28.545957183537823,1.262079781981647,0.0746633991073915
2.839,-0.82,2.839,-0.82,1.1239304316580958e-06,1.1378513650804536e-05,14.353560243224194,22.968056249113857,1.19817766452981,0.0555944698582428,2.839,-0.82,5.218204094052231e-06,4.617929209951878e-05,18240.15240497868,26.275085481641916,1.248183314024406,0.0784754071711124
2.761,-0.687,2.761,-0.687,1.1984242798830177e-07,8.85821102657272e-07,0.318615231573712,31.45827644957144,1.3559890728130972,0.0453319958657577,2.761,-0.687,5.438756092067875e-06,4.858043682945888e-05,20958.71414994244,26.032058690385025,1.241584373304527,0.0848406130617341
3.638,-1.605,3.638,-1.605,1.3972378162033397e-06,1.2517579135660224e-05,25.91393794268781,25.95495816440629,1.2489697024032111,0.0575701022194312,3.638,-1.605,3.3000914634569603e-06,2.8013307029799585e-05,7718.149074762023,27.392517202164328,1.2507176173103585,0.0830261002739105
3.561,-1.471,3.561,-1.471,1.6804828552793297e-06,1.5158067640662292e-05,67.26196370776285,25.77867509809461,1.2315037728423996,0.0763084042629047,3.561,-1.471,3.6490986324046074e-06,3.1479119377016906e-05,8851.876337214877,26.954630028919983,1.2583015117010137,0.0843976927806775
3.484,-1.338,3.484,-1.338,1.8271523474006937e-06,1.707985028564571e-05,86.92440722189964,24.874883088189097,1.225427664011917,0.0740473686881618,3.484,-1.338,4.115805060472768e-06,3.406757213925568e-05,10193.918386254072,28.092084116427102,1.2692452070627385,0.0791913288232782
3.407,-1.204,3.407,-1.204,1.4903854266036872e-06,1.3167363619905502e-05,19.79348858145825,26.319044232041133,1.2597463066199577,0.0605781452468867,3.407,-1.204,3.928633396860236e-06,3.53974024074725e-05,11040.177115868384,25.80717452032382,1.241088495713847,0.0850034145450428
3.33,-1.07,3.33,-1.07,6.425546932219378e-07,4.125847936832161e-06,2.069749999037169,36.21322726081268,1.3165496474559797,0.0504436463001444,3.33,-1.07,4.445967848845629e-06,3.732505251551868e-05,12274.75986001769,27.697223651284183,1.2632220360005724,0.0848209894454871
3.252,-0.936,3.252,-0.936,3.015141930445775e-07,1.990218265636905e-06,0.5987177363644306,35.22714119774971,1.4274691258232248,0.0422471792788782,3.252,-0.936,4.928049110020977e-06,4.049812388802747e-05,14428.912504395,28.29505028447073,1.279102072205625,0.087373693445557
3.175,-0.803,3.175,-0.803,2.897529279743761e-07,1.971275183632491e-06,0.9304596859989928,34.178336887404484,1.3144578498345434,0.0472563011597246,3.175,-0.803,5.385041259318308e-06,4.358041638620341e-05,16453.35506345434,28.732142212530075,1.2797389826485064,0.0869562409015075
3.097,-0.669,3.097,-0.669,3.205507627311569e-07,2.536371709183993e-06,1.6147076147660246,29.38693292994118,1.261672774176124,0.0486759181642739,3.097,-0.669,5.477343746198271e-06,4.555165908819571e-05,18001.499992495454,27.9599342124694,1.2779720605803844,0.0829200468317604
3.019,-0.536,3.019,-0.536,2.77061985332251e-07,2.119158734057765e-06,1.476631694684848,30.400715213783517,1.290338187615665,0.0713435600008095,3.019,-0.536,5.8871802102960864e-06,4.801275558252819e-05,19698.51395046018,28.511564291218125,1.28482345154284,0.0871079048055837
3.844,-1.318,3.844,-1.318,1.5344214678736754e-06,1.2476887886936124e-05,32.10101218966212,28.596227331389684,1.2938731558350145,0.0624439923742794,3.844,-1.318,3.979393451608726e-06,3.1868964743881754e-05,8541.311763006692,29.03482901117154,1.2929854517722128,0.0706908308893571
3.766,-1.184,3.766,-1.184,1.0827375189846448e-06,9.501799624802696e-06,10.985687227985862,26.49644847998344,1.2664941366828222,0.0544780745680352,3.766,-1.184,3.927339822711691e-06,3.1700887948767274e-05,9111.085746025476,28.80695815718844,1.278765334092478,0.090104314677957
3.689,-1.049,3.689,-1.049,5.526960314850181e-07,4.4950548832492245e-06,2.2634181742752557,28.59049635278052,1.2802694115550537,0.0643255615280749,3.689,-1.049,4.468535192912744e-06,3.626986566259882e-05,11016.54798163048,28.647688333203345,1.2939582182186913,0.0786442645871524
3.612,-0.915,3.612,-0.915,8.892957014332181e-07,7.386950223235962e-06,6.5305326558139685,27.993124011635263,1.2620573503841306,0.0559219173846945,3.612,-0.915,4.719806180805348e-06,3.702020789416585e-05,11859.396894873633,29.645286985514424,1.3083030675698883,0.0764011958180618
3.534,-0.781,3.534,-0.781,5.241603200745124e-07,4.159524490804971e-06,2.509113722954764,29.30156406280926,1.279694457218681,0.0643788635310274,3.534,-0.781,5.054897142603571e-06,4.024284089562264e-05,13928.727077003736,29.20747669958716,1.2994383152154343,0.0839728902859323
3.456,-0.647,3.456,-0.647,3.132862867267845e-07,2.113337272933114e-06,1.043123645650744,34.47012989924728,1.3571545306092354,0.0454850244902521,3.456,-0.647,5.649572644680558e-06,4.3787565536940906e-05,15640.039628203203,30.000959494555204,1.3162099060401395,0.0835464701978663
3.378,-0.514,3.378,-0.514,1.7412194586289633e-07,9.34104230860834e-07,0.4660722455103482,43.34395335407865,1.446502906795784,0.0652097625962249,3.378,-0.514,5.75255394348415e-06,4.617845979222345e-05,17976.614704829844,28.966205257951263,1.2962398503101822,0.0805373859285088
4.156,-2.531,4.156,-2.531,1.489872386142414e-06,1.499724581330896e-05,119.43261211326046,23.099783448251053,1.1958358873731745,0.0808135392981483,4.156,-2.531,2.0803241155457384e-06,1.9406009981426683e-05,3549.923198890729,24.92671801229972,1.221538279411433,0.0794826817844766
4.081,-2.397,4.081,-2.397,1.869161630425768e-06,1.600864923768086e-05,105.16235331562956,27.149542520617807,1.2390852785043802,0.0543920934215616,4.081,-2.397,2.152306179007136e-06,1.9876773148845995e-05,3792.6737242859786,25.178422618027756,1.2260924110281055,0.0846552219088886
4.005,-2.264,4.005,-2.264,1.5324701936319214e-06,1.4535775564147662e-05,79.31425648548881,24.51456408788622,1.219633487602747,0.058382363923396,4.005,-2.264,2.3865173957449007e-06,2.1051135213091505e-05,4239.353136186033,26.360851292442288,1.2368865954772308,0.0766584177037012
3.93,-2.13,3.93,-2.13,1.5472812105739716e-06,1.5124845928833283e-05,80.03994182529918,23.78749116184987,1.2160681154330153,0.0665789854653751,3.93,-2.13,2.562120217817144e-06,2.271408285573051e-05,4843.460949156022,26.22857194696857,1.242083057888558,0.0809794604622422
3.854,-1.996,3.854,-1.996,1.614421861154891e-06,1.5249224562138147e-05,73.69416235678086,24.61725460661024,1.225003228989327,0.0594976443626404,3.854,-1.996,2.879029818227401e-06,2.4834556222364964e-05,5756.3190049279,26.95628917534621,1.2486281841275175,0.0792249927357178
3.778,-1.862,3.778,-1.862,1.7667095445703395e-06,1.5354148006110916e-05,82.75323698835423,26.7552972429006,1.2326145618942963,0.0644099156435956,3.778,-1.862,3.053507591696429e-06,2.6674866064471443e-05,6382.803988775612,26.617490281379776,1.2430304628687256,0.0810554486788225
3.702,-1.729,3.702,-1.729,1.5713769713614274e-06,1.4727052373108112e-05,54.28574712077747,24.810464805635487,1.2227397430044376,0.071193473304127,3.702,-1.729,3.114794488936367e-06,2.8326088277923586e-05,7159.452695125901,25.56896454224995,1.2400006804423418,0.0726734035833195
4.508,-2.503,4.508,-2.503,1.478692133383912e-06,1.4082221692720642e-05,121.56137177329173,24.416135868336152,1.2225826745188824,0.0665365105855468,4.508,-2.503,2.0141221654895064e-06,1.800950915273543e-05,2980.5166521694077,26.00484563596566,1.2477867481309948,0.0793826248456996
4.433,-2.368,4.433,-2.368,1.426093878396766e-06,1.282714748415476e-05,51.8048045394877,25.85165640195488,1.2448728877222457,0.0690958019652231,4.433,-2.368,2.27283071289689e-06,1.9963677871517116e-05,3741.640908480452,26.472617424816548,1.2542875252009529,0.0795739393173404
4.358,-2.234,4.358,-2.234,1.4087466014252937e-06,1.3354234033475633e-05,62.74507294589297,24.52924866584892,1.227256681641205,0.0608267965359785,4.358,-2.234,2.208778627601475e-06,2.0090746423355263e-05,3806.3208898606063,25.56386213388013,1.2399451538189796,0.0829508347470664
4.282,-2.1,4.282,-2.1,1.638798619514366e-06,1.4759835946074409e-05,70.65233346676048,25.817513134560954,1.2418075757653289,0.0655390490013015,4.282,-2.1,2.301136267489331e-06,2.095793976643605e-05,4229.2963676396985,25.53078080456629,1.2411989581035334,0.0849614266216201
4.206,-1.965,4.206,-1.965,1.5339009356677209e-06,1.4006411244725356e-05,52.11337070350782,25.464830299956557,1.2423622724174297,0.0547614115830884,4.206,-1.965,2.681563039992039e-06,2.322198027112326e-05,4838.888926323868,26.85091606111637,1.258989989966469,0.0773173985276499
4.13,-1.831,4.13,-1.831,1.7859446239643e-06,1.2151049107780369e-05,25.32579553459395,34.17626199353172,1.2853030445431253,0.0645264999448902,4.13,-1.831,2.9624595745967403e-06,2.467991632052323e-05,5295.89871044561,27.91123783602037,1.2741064037688514,0.076203804985181
4.054,-1.697,4.054,-1.697,1.325940436609528e-06,1.2403029748807275e-05,45.81817503350433,24.85802254185963,1.2302504933097111,0.0611644841706948,4.054,-1.697,3.311226753162068e-06,2.732661484556507e-05,6321.478713201533,28.17561693733432,1.271800135473257,0.077662130219643
3.978,-1.564,3.978,-1.564,1.3901533805315205e-06,1.2143624010343544e-05,17.92323274845822,26.618572138876097,1.2703624606311217,0.0677119902627219,3.978,-1.564,3.072476286427638e-06,2.723580509962229e-05,6874.323508082805,26.231230852584737,1.2489395437961193,0.0893887859272075
3.902,-1.43,3.902,-1.43,1.5817854306244576e-06,1.176418420771024e-05,19.031064046716487,31.264832219584545,1.3187776909809137,0.0609877593668119,3.902,-1.43,3.4760516246328597e-06,2.91683496223649e-05,7837.728772343981,27.710522092516413,1.2750715630240608,0.0761858203058142
4.77,-2.357,4.77,-2.357,1.4284684207683188e-06,1.3167335454168718e-05,99.52639931843058,25.225692159331,1.2401486075392345,0.0677195050353405,4.77,-2.357,2.273567762711984e-06,1.911157024358434e-05,3199.909649897796,27.66189186598888,1.2731631578919478,0.0714562893119545
4.694,-2.222,4.694,-2.222,1.4831789656454955e-06,1.330492647579559e-05,82.89180383729793,25.920980558967077,1.2467276123305089,0.0681584763877764,4.694,-2.222,1.943695511356304e-06,1.7860835143537396e-05,3149.009528027606,25.304445056643537,1.242369247815393,0.081241151127763
4.619,-2.087,4.619,-2.087,1.04321532509735e-06,9.060795318209034e-06,7.408025506161621,26.771825527055405,1.2675745124878055,0.0655651011373124,4.619,-2.087,2.311618077981617e-06,2.0104239910599686e-05,3676.913013631725,26.73614399573711,1.2595526410505196,0.0876368906794901
4.543,-1.953,4.543,-1.953,1.0652250074847258e-06,9.000241280838517e-06,6.787429046861666,27.520577865437076,1.284025298767928,0.0595105511105415,4.543,-1.953,2.564341067533809e-06,2.1130933758596055e-05,4157.617451131446,28.21807910190317,1.273689564639943,0.0866376951040732
4.467,-1.818,4.467,-1.818,1.2635277933284817e-06,1.0579767867113906e-05,22.744431088272822,27.770200035195536,1.2779907723042037,0.072793361157639,4.467,-1.818,2.7056447214194667e-06,2.1980047934410283e-05,4452.230073482614,28.622824064763403,1.2733628769207708,0.0803554630650529
4.391,-1.684,4.391,-1.684,1.1814750326262467e-06,9.887568498743371e-06,13.948974440692464,27.78467945242557,1.2850015365512173,0.0668084411947659,4.391,-1.684,2.94202580737108e-06,2.416553883502512e-05,5164.863644628722,28.308727131757426,1.279503968069066,0.086386527911291
4.314,-1.55,4.314,-1.55,1.1523274585910886e-06,9.533480441441552e-06,11.951319043697806,28.105724080103883,1.291378525137172,0.0573463225678042,4.314,-1.55,3.157373557455095e-06,2.592193276541922e-05,5921.056864579733,28.32232716531581,1.2856667372023205,0.0868719641726831
4.238,-1.415,4.238,-1.415,1.117115892938763e-06,9.47426342562109e-06,10.994421016946063,27.41720139539094,1.2696123406685271,0.0713119358567644,4.238,-1.415,3.411959163735085e-06,2.817401775002969e-05,6561.601621052033,28.159529121772035,1.2844636683364172,0.0817882253826339
4.161,-1.281,4.161,-1.281,1.3583886948380045e-06,1.0860008574339853e-05,26.70421603600365,29.084676520442247,1.2947531633146976,0.0640720854343089,4.161,-1.281,3.676134504922266e-06,2.918929865959985e-05,7436.644949538332,29.28451802569172,1.301479877319549,0.0818369660541802
4.978,-2.071,4.978,-2.071,1.1074032984910634e-06,1.0060450163564796e-05,30.92336279532117,25.595212897148137,1.248312369668605,0.0673614968519279,4.978,-2.071,2.254270429170072e-06,1.8650246919880456e-05,3131.716472779259,28.105529758474308,1.2809318880918223,0.0818053049115417
4.902,-1.936,4.902,-1.936,1.1806071563993865e-06,8.734656926505593e-06,12.236745016922718,31.428952547187706,1.3228583345589993,0.0688272314824257,4.902,-1.936,2.689381001147889e-06,2.102951021684692e-05,3681.4885644102287,29.736751398840862,1.3048195758645535,0.0737878351653171
4.826,-1.801,4.826,-1.801,9.396028178554156e-07,7.697237098185406e-06,7.462168778747645,28.38440492777144,1.290283505585823,0.0787865037631942,4.826,-1.801,2.6172227360517724e-06,2.115109406299125e-05,3948.821324845543,28.772539525439832,1.2961379696106443,0.0867361543081174
4.75,-1.666,4.75,-1.666,1.2121527224691978e-06,9.502416544164151e-06,15.891098922620614,29.661535171602157,1.3099651573421105,0.0659023903847642,4.75,-1.666,3.040457574043125e-06,2.325701236435228e-05,4546.132748216131,30.39872520789655,1.3159188018491843,0.0820082636911236
4.674,-1.532,4.674,-1.532,1.0925136912850549e-06,8.242424053285792e-06,10.433971585848402,30.82068462904839,1.3157943656728517,0.0740892152407862,4.674,-1.532,2.827497919439752e-06,2.3011276380197625e-05,4894.676188006845,28.57142708125209,1.2956543419492397,0.0821795800425124
4.597,-1.397,4.597,-1.397,8.841345773620631e-07,7.199653744783827e-06,6.094183996270212,28.55466785773141,1.2859532016615285,0.0570744894423134,4.597,-1.397,3.1840042076401808e-06,2.501755629244037e-05,5471.676054603917,29.59368827723306,1.3021784087661925,0.0807733879585984
4.521,-1.262,4.521,-1.262,1.1323863214675012e-06,8.819531280146582e-06,13.718234117722709,29.85516374073433,1.3251906189992817,0.0601919667380793,4.521,-1.262,3.821194568833411e-06,2.8033364321231865e-05,6568.211126249238,31.69525704711718,1.334727895325886,0.0715210952256577
2.949,-0.428,2.949,-0.428,2.611156091224691e-07,1.2066477795718453e-06,0.7101245904205236,50.31791806759111,1.5080412374761407,0.0812290373053401,2.949,-0.428,6.110508053141878e-06,5.017185414772271e-05,22007.466702268062,28.319626241241544,1.2835830989014945,0.0814556652266495
2.872,-0.295,2.872,-0.295,1.3046982699670762e-07,7.251452139428768e-07,0.2953657755704022,41.83651006066152,1.544416075544324,0.0468133389428505,2.872,-0.295,6.1626555448075705e-06,5.002117676656165e-05,23625.22618808977,28.64734228208921,1.28431478402276,0.0885780413643303
2.793,-0.163,2.793,-0.163,3.9524118204220896e-08,3.15038602269451e-07,0.1376067562933081,29.172171970551904,1.3575266304547045,0.0754375136989033,2.793,-0.163,6.975568212467356e-06,5.595439298036654e-05,28740.30103490311,28.987832878265333,1.294048696261529,0.0814825481391102
2.715,-0.031,2.715,-0.031,1.6750601246120953e-07,8.262467495483098e-07,0.4810600205930976,47.14015257205208,1.5265412577669757,0.1205185504275908,2.715,-0.031,7.5408164173427e-06,5.8753575246574704e-05,32085.1252598462,29.843820298444896,1.3002246294034423,0.0799190836747433
2.637,0.101,2.637,0.101,1.7284684711312505e-07,6.319312458901412e-07,0.2942573588941138,63.60071235711822,1.6617063708467106,0.0410037870584266,2.637,0.101,7.99774918176441e-06,6.197521918427051e-05,33589.29968075821,30.006825744036277,1.30708448444834,0.0771767007447071
