l,b,n_source,n_lens,sa_source,sa_lens,avg_tau,avg_murel,avg_theta,eventrate_area,eventrate_source,avg_t,avg_logt,stdev_t,stdev_logt,avg_ds,avg_dl,stdev_ds,stdev_dl,frac_bulge_lens,frac_disk_lens,frac_bulge_source,frac_disk_source,frac_lowmass,field_id,f_src,f_lens,frac_nsd_lens,frac_nsd_source
0.705,3.634,3105,3821,4.3225211867733945e-07,4.5296610322283564e-09,1.1021057854815464e-06,6.396563391142744,0.28418897729708736,26.619656615546532,1.2165311670679717e-05,21.0654329730637,1.1585177439403505,23.098078745446582,0.3734562726379368,8.597918520246909,6.981856044390532,1.246689064596067,1.4312167957597124,0.8345057257902375,0.16484495670804422,0.9448180083328604,0.05449714695971579,0.05897070276339455,3073,outputfiles/ogle_chips/src/Huston2025_l0.705_b3.634.h5,outputfiles/ogle_chips/lens/Huston2025_l0.705_b3.634.h5,0.0,0.0
1.553,2.905,3710,5339,7.496634700950898e-07,4.742893226079052e-09,1.330058566165513e-06,6.466815791582554,0.29591581712975806,22.204579070086403,1.4729236951882112e-05,20.9971747823671,1.1599026279156697,22.30861575658534,0.37267768420678066,8.665925259495648,6.839684871640876,1.805272195702717,1.6138461797075607,0.8039770877675211,0.1940830151680034,0.8934340632007528,0.10499164784175483,0.0624570036294047,3074,outputfiles/ogle_chips/src/Huston2025_l1.553_b2.905.h5,outputfiles/ogle_chips/lens/Huston2025_l1.553_b2.905.h5,0.0,0.0
1.47,3.035,4000,3802,8.081500146941378e-07,3.551839114713022e-09,1.4782138157852621e-06,6.753917098875254,0.37896213592781036,22.545355433420283,1.4953206991216003e-05,22.98652171416603,1.1850322981041952,24.449623620147598,0.39147251131254024,8.719784536139858,6.714562821094232,2.0457798874470083,1.8677892600795496,0.7936799123371414,0.2060179093889711,0.8942716979982551,0.10534764798861668,0.05687264165445054,3075,outputfiles/ogle_chips/src/Huston2025_l1.470_b3.035.h5,outputfiles/ogle_chips/lens/Huston2025_l1.470_b3.035.h5,0.0,0.0
1.388,3.165,6343,3856,8.081500146941378e-07,3.737655740782914e-09,1.2450610289410774e-06,6.553591038755102,0.296267938030899,33.67244172177757,1.4083712421232205e-05,20.55624753478004,1.1430365904771937,23.324627370610962,0.37714599752583433,8.481523659808857,6.918482128820838,1.2726581177152914,1.5175667496301648,0.8354549898107791,0.16418952567386716,0.9430411027005557,0.056431316308409155,0.06168523874534229,3076,outputfiles/ogle_chips/src/Huston2025_l1.388_b3.165.h5,outputfiles/ogle_chips/lens/Huston2025_l1.388_b3.165.h5,0.0,0.0
1.305,3.295,4030,3715,6.869122816190278e-07,3.8777797538848e-09,1.110338728172079e-06,6.569013586618981,0.2996751331188315,22.26702943838939,1.2459590914036743e-05,20.721541135420896,1.150987837944308,22.34756438471207,0.3755727591509458,8.493224862563242,6.86309817560934,1.3407357937782993,1.6268132613565291,0.812354251902263,0.18613616859761267,0.9415935960332298,0.05833394927336048,0.058568573151762796,3077,outputfiles/ogle_chips/src/Huston2025_l1.305_b3.295.h5,outputfiles/ogle_chips/lens/Huston2025_l1.305_b3.295.h5,0.0,0.0
1.222,3.425,3001,3861,6.817337854826538e-07,4.1732586510779074e-09,1.1982674097561777e-06,10.919058190413596,0.4513473540391436,18.188209512001123,1.3563883001618964e-05,20.54187396077755,1.166624144901313,20.8324899037956,0.3518505925373034,8.594277055338155,6.309875429634086,2.02768861065574,2.3589941431111976,0.7594975898286904,0.23926248219276897,0.900181157878255,0.09868375727664494,0.05467261217198075,3078,outputfiles/ogle_chips/src/Huston2025_l1.222_b3.425.h5,outputfiles/ogle_chips/lens/Huston2025_l1.222_b3.425.h5,0.0,0.0
1.139,3.555,3474,3644,9.086737632237517e-07,4.325567360971262e-09,1.0053597461470153e-06,6.383645022244406,0.2867577123054906,13.02450686902525,1.1183679905095662e-05,20.902927373363045,1.16559565629565,21.535785454796933,0.3650468039707121,8.746015818025757,6.994664843336006,1.7651703895231832,1.4902335923410113,0.8413709827048395,0.15655473962789543,0.9206386244634488,0.07712039660510925,0.0726599878780651,3079,outputfiles/ogle_chips/src/Huston2025_l1.139_b3.555.h5,outputfiles/ogle_chips/lens/Huston2025_l1.139_b3.555.h5,0.0,0.0
1.056,3.685,3898,3705,1.0463608369673439e-06,4.74593940027692e-09,9.996501479416188e-07,6.37170062099762,0.3222780773167536,11.362843888671396,1.0013178234373074e-05,23.213810534137796,1.1843683142635069,26.693057209529375,0.3893025889365499,8.728350071492896,6.875658998712732,1.878112112486156,1.6436537846439363,0.8352407985925694,0.16333548030205694,0.9196319996617313,0.07951590881538444,0.06978825001683066,3080,outputfiles/ogle_chips/src/Huston2025_l1.056_b3.685.h5,outputfiles/ogle_chips/lens/Huston2025_l1.056_b3.685.h5,0.0,0.0
0.972,3.814,4281,3792,2.6462115256871372e-06,5.123665000812439e-09,9.575087454115324e-07,6.292253854940308,0.28734013594229124,5.103401265134918,1.035581564826607e-05,21.499521104421447,1.1731356333764924,23.075074626429178,0.36712737519806665,8.866313309113938,7.081253069250773,1.666525636402005,1.4158362473408257,0.8618966964450893,0.13728465227502304,0.9252661679092751,0.07469052317563457,0.06835971871604789,3081,outputfiles/ogle_chips/src/Huston2025_l0.972_b3.814.h5,outputfiles/ogle_chips/lens/Huston2025_l0.972_b3.814.h5,0.0,0.0
0.889,3.944,5058,3799,2.4725795964087132e-06,5.406959201214077e-09,8.715439154265985e-07,6.359771821121819,0.29521261465989657,5.921723292453172,9.503089751847053e-06,21.325282441440947,1.1716664176866425,22.715031725794184,0.36479126749699603,8.860971145946397,7.084602921635916,1.8295046673486173,1.416408399959916,0.8752269756052233,0.1243889970882473,0.9293206449643798,0.07045561164276884,0.06224080456700105,3082,outputfiles/ogle_chips/src/Huston2025_l0.889_b3.944.h5,outputfiles/ogle_chips/lens/Huston2025_l0.889_b3.944.h5,0.0,0.0
1.806,3.064,5179,5923,1.9553392176108823e-06,5.693299575813583e-09,1.4051463029609457e-06,6.46487847020907,0.3071233268033118,11.970914493092929,1.4837092128048563e-05,22.02130739568441,1.1756709527171012,23.749103977542138,0.37899832761997215,8.905136784004478,6.926792122167921,2.256068760635099,1.618478402442298,0.8309785926754124,0.1662815778067454,0.8893702808486754,0.10953784871006322,0.06426249047568834,3083,outputfiles/ogle_chips/src/Huston2025_l1.806_b3.064.h5,outputfiles/ogle_chips/lens/Huston2025_l1.806_b3.064.h5,0.0,0.0
1.724,3.195,4215,3857,1.510293167302501e-06,3.844271837708262e-09,1.4050412437445596e-06,6.404883476246402,0.3186702889381767,12.11127966403132,1.4246198001012406e-05,22.9329774620058,1.186877099572477,25.77222759824597,0.3807794602334486,8.903353089137545,6.984069010118359,2.090264425796742,1.5185552531573925,0.8560989358008101,0.14339710344486123,0.892404394976642,0.10651666717830478,0.06124162409170784,3084,outputfiles/ogle_chips/src/Huston2025_l1.724_b3.195.h5,outputfiles/ogle_chips/lens/Huston2025_l1.724_b3.195.h5,0.0,0.0
1.641,3.325,4964,3639,1.4332249600964637e-06,3.987442025008015e-09,1.1757861439980168e-06,6.534894935666367,0.3227524618554892,13.02327281242468,1.2343774895740958e-05,22.148825028564353,1.1711136616040427,24.756906218224273,0.3819696443228659,8.713374834344956,6.8409677762405385,1.920725023196156,1.7216396218479362,0.8412974590987575,0.1570404073313745,0.9104921931463796,0.08829985191721446,0.07294680699672042,3085,outputfiles/ogle_chips/src/Huston2025_l1.641_b3.325.h5,outputfiles/ogle_chips/lens/Huston2025_l1.641_b3.325.h5,0.0,0.0
1.558,3.456,6157,3758,1.1548046384114122e-06,4.383444670730736e-09,1.0905527298440126e-06,7.388999966181593,0.34483038940158345,19.421649453530463,1.1958335728168586e-05,21.20539051597307,1.1674431478627583,23.359742219462696,0.3642698321305627,8.569639363933256,6.684884499613999,1.8614333004806007,1.7936637138437326,0.8024597672159414,0.1973222230943793,0.9219131812658988,0.07721951740996735,0.0588410654509913,3086,outputfiles/ogle_chips/src/Huston2025_l1.558_b3.456.h5,outputfiles/ogle_chips/lens/Huston2025_l1.558_b3.456.h5,0.0,0.0
1.475,3.586,3754,3943,7.502727049346632e-07,4.6636926969345084e-09,1.0482502734682543e-06,6.483681843792154,0.30092598075459076,17.427099456825133,1.1433922738987828e-05,21.31768686931468,1.1641794001519987,23.115340997314608,0.37434680429048967,8.550867941138234,6.844113479938818,1.6638841046753807,1.548795117654964,0.8325108696158432,0.16612494468028063,0.9262237498424475,0.07280621573075334,0.062023241578870306,3087,outputfiles/ogle_chips/src/Huston2025_l1.475_b3.586.h5,outputfiles/ogle_chips/lens/Huston2025_l1.475_b3.586.h5,0.0,0.0
1.391,3.716,14513,3729,1.2946240340935116e-05,4.730708529287584e-09,1.0877117466086383e-06,6.544415060923013,0.3438362203576927,3.8298716575010476,1.1215430678963313e-05,22.551124927202608,1.1918075994382402,23.05858955482754,0.37405482361627196,8.717604839894506,6.798121487439355,1.6780530076037903,1.7915243323980818,0.8227085779239061,0.16963115329055034,0.9246448022632011,0.07337353260016213,0.064042474351298,3088,outputfiles/ogle_chips/src/Huston2025_l1.391_b3.716.h5,outputfiles/ogle_chips/lens/Huston2025_l1.391_b3.716.h5,0.0,0.0
1.308,3.846,4216,3800,7.198109629559924e-06,5.074926213646565e-09,1.035363458414814e-06,6.4308641267047095,0.32102283332514997,1.8934122646016933,1.0612270354017557e-05,22.685840554766944,1.181419791879782,26.003723737158296,0.3789376448067416,8.63219465783073,6.883135777012772,1.1249992746453865,1.5552495241887379,0.834199633393338,0.16488682481733838,0.9477307501322842,0.051338823170924947,0.0693085768540893,3089,outputfiles/ogle_chips/src/Huston2025_l1.308_b3.846.h5,outputfiles/ogle_chips/lens/Huston2025_l1.308_b3.846.h5,0.0,0.0
1.224,3.976,9608,3719,6.829522551618006e-06,5.342989543058869e-09,1.0891524540622847e-06,6.351630988965034,0.39592082526979505,4.24164771892803,9.89776663804813e-06,25.58714391351036,1.2012742667981382,36.72205741947239,0.39441452697909407,8.779699423293208,6.957512457607156,1.7318746895018597,1.6234489626771853,0.8582563912861582,0.1396616491650603,0.9245937071564713,0.07447328089390473,0.05717861670031899,3090,outputfiles/ogle_chips/src/Huston2025_l1.224_b3.976.h5,outputfiles/ogle_chips/lens/Huston2025_l1.224_b3.976.h5,0.0,0.0
1.14,4.106,5704,3769,2.842994378869351e-06,5.748130711375191e-09,8.438570251959002e-07,6.34323735686014,0.31761958064883183,5.31077965374104,8.689604927833998e-06,22.580792821722362,1.1886573179767996,24.17388055148116,0.3739510510506275,8.74092869001451,6.8974416719329525,1.6868545938584272,1.6368728913000221,0.8499705111280627,0.14885796643799304,0.9345294836711447,0.06426576858257954,0.06368137215432551,3091,outputfiles/ogle_chips/src/Huston2025_l1.140_b4.106.h5,outputfiles/ogle_chips/lens/Huston2025_l1.140_b4.106.h5,0.0,0.0
2.0,3.36,9448,5445,1.9937210125040075e-06,6.098440744129906e-09,1.0017706309149733e-06,6.3796263757398695,0.2815153486258533,16.569242109424874,1.1478163590832537e-05,20.29393348734192,1.1557788344226343,20.556144663719632,0.3621539508828278,8.624690670522254,6.973797538266976,1.7614335313046314,1.3512264524350228,0.8496920907717522,0.14983806299400865,0.9161197618435535,0.08114056261481192,0.06070091647344611,3092,outputfiles/ogle_chips/src/Huston2025_l2.000_b3.360.h5,outputfiles/ogle_chips/lens/Huston2025_l2.000_b3.360.h5,0.0,0.0
1.917,3.491,4221,3761,1.8621262871561496e-06,4.4809222450624826e-09,1.0847887378267356e-06,6.247192402043134,0.30899365810281954,7.628719377364659,1.1048178524953841e-05,22.8309946368089,1.1922176080845421,25.32753778612282,0.3723062091066618,8.7249816061089,6.8663545614262365,1.8045215338335545,1.5829410178452004,0.83063314313755,0.16846700362274483,0.9160797420091584,0.08196096636944109,0.05949869392216868,3093,outputfiles/ogle_chips/src/Huston2025_l1.917_b3.491.h5,outputfiles/ogle_chips/lens/Huston2025_l1.917_b3.491.h5,0.0,0.0
1.834,3.622,3479,3821,1.7646487128244029e-06,4.764216445464122e-09,1.137495679826437e-06,6.525255137000607,0.35907263322212085,6.9417623109150846,1.1558962077358747e-05,22.882383744103958,1.1929796481780541,24.03148119481179,0.3768773476297372,8.682797322279173,6.802490001664563,1.7405811749766298,1.7346648780898064,0.8294212318237953,0.16867905990064175,0.9154994748795637,0.0842621766388432,0.06009516137498162,3094,outputfiles/ogle_chips/src/Huston2025_l1.834_b3.622.h5,outputfiles/ogle_chips/lens/Huston2025_l1.834_b3.622.h5,0.0,0.0
1.75,3.753,3841,3762,2.7080488619038395e-06,4.989633336106286e-09,9.836049020437526e-07,6.3300126365430325,0.279490338940525,4.766198269378188,1.1031372719284588e-05,20.732967820815244,1.1673936930843902,20.967167022686926,0.3582433370449337,8.842536757543433,7.0599765065043805,1.8305610836473212,1.3550039988754745,0.8873542260290928,0.11070812233962253,0.9198313394478573,0.07411452508650732,0.05822986192055161,3095,outputfiles/ogle_chips/src/Huston2025_l1.750_b3.753.h5,outputfiles/ogle_chips/lens/Huston2025_l1.750_b3.753.h5,0.0,0.0
1.667,3.883,4521,3767,2.820148072385348e-06,5.303389278486597e-09,1.031664626215516e-06,6.410422355582168,0.3103089835759416,5.26762398611906,1.0786919456644605e-05,22.238805231365195,1.1936918795011222,22.978407156859852,0.3631267264497352,8.752732966658908,6.851604580591383,1.7967429527966283,1.6190899080922245,0.8353127665748457,0.1638655537667013,0.9270751779072782,0.07050646285283374,0.061569642789028545,3096,outputfiles/ogle_chips/src/Huston2025_l1.667_b3.883.h5,outputfiles/ogle_chips/lens/Huston2025_l1.667_b3.883.h5,0.0,0.0
1.583,4.014,4050,3742,7.082355010040975e-06,5.632376091856242e-09,8.928367983230668e-07,6.473966536202361,0.3077135128762022,1.6632317386138038,9.548182203153317e-06,21.743113413708507,1.186866080299025,22.104355414493003,0.35974681955506527,8.571190790022236,6.7854973899711615,1.2706981728610849,1.699880367882954,0.8326239616498144,0.16725862249662587,0.9457455594535484,0.0521978685287357,0.06636135904907046,3097,outputfiles/ogle_chips/src/Huston2025_l1.583_b4.014.h5,outputfiles/ogle_chips/lens/Huston2025_l1.583_b4.014.h5,0.0,0.0
1.499,4.144,3772,3777,6.997062132500696e-06,6.019240214985362e-09,8.4956784758748e-07,6.369540522238333,0.30947490308032555,1.487213106133111,9.056544286287794e-06,21.812522904276832,1.1820133064531049,23.05978101391857,0.3631963749336486,8.61726639018968,6.898194840602642,1.0943134843545035,1.5611134177898864,0.8593674590592353,0.13769804559727458,0.954473505731518,0.044142968538348676,0.061247397012657745,3098,outputfiles/ogle_chips/src/Huston2025_l1.499_b4.144.h5,outputfiles/ogle_chips/lens/Huston2025_l1.499_b4.144.h5,0.0,0.0
-4.279,0.735,4298,3938,2.8932562531341577e-06,2.439376297651962e-09,1.835667274477891e-07,5.907907277361932,0.5088818863723843,0.45023910240434517,9.949676581285413e-07,42.899808060799195,1.4471069220712331,45.64244219396047,0.40381721732366654,5.926925544372212,4.18206154105638,2.2497668021483483,2.2882144404816693,0.18685084010696895,0.8116024198887083,0.32986123790141925,0.668880332356443,0.0648724748972044,3099,outputfiles/ogle_chips/src/Huston2025_l-4.279_b0.735.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.279_b0.735.h5,0.0006594817695568954,0.0
-4.363,0.863,5041,3690,2.692513373494717e-06,2.477758092545088e-09,2.2450795268259841e-07,5.870933790432806,0.3979813486835447,0.8948845824462277,1.5691102607106142e-06,33.26967931418103,1.3388681337959385,37.10428131944083,0.39586309701764344,7.615844517120059,5.682214851953144,2.2573970126252405,2.365195663542771,0.3863424129008248,0.6113125799673655,0.5748800782043657,0.4228372013565562,0.06476290518469185,3100,outputfiles/ogle_chips/src/Huston2025_l-4.363_b0.863.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.363_b0.863.h5,0.0012502266587517282,0.0005691335350301247
-4.447,0.992,6854,3847,2.136586582383974e-06,2.686116407679196e-09,7.940195151244964e-07,5.708020267726119,0.36981994311060684,6.1891343357312,6.333613689935605e-06,29.15076480108487,1.3127499536288139,28.985675745800037,0.36581031939663033,9.189139777613418,6.769790734226232,2.3229926912359744,2.1366969156118847,0.5533233032189698,0.4453389838104102,0.6413929480968964,0.3578978708139833,0.06395740184141166,3101,outputfiles/ogle_chips/src/Huston2025_l-4.447_b0.992.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.447_b0.992.h5,0.0005560754321555037,0.00017634428556672832
-4.531,1.12,3523,3847,1.2467990991869983e-06,2.7930371220243307e-09,1.1107809048110736e-06,6.735061567093714,0.5581881665021633,6.265095553893775,7.2787499580151064e-06,35.48476653724358,1.3653406029510846,42.42270973695878,0.3862354339325879,9.178297258088884,6.433956704556795,2.6758120603579747,2.405328700176955,0.5130437895408273,0.48575549644561017,0.6039257388732645,0.39589540205437224,0.04907385755249773,3102,outputfiles/ogle_chips/src/Huston2025_l-4.531_b1.120.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.531_b1.120.h5,0.0006118469252070169,0.0
-4.616,1.248,3986,3725,1.925486710471785e-06,2.903917862826693e-09,6.898532071297303e-07,6.540056374829151,0.4086407089952363,3.514932875904746,5.573981612793251e-06,28.77805932236992,1.3081377154472928,28.300622336345135,0.3627017740089567,9.080783559022223,6.562286248538853,2.5555669329011192,2.384761305126153,0.568125748280729,0.4306746485114121,0.6276848266985562,0.3719775110532827,0.0625256412656209,3103,outputfiles/ogle_chips/src/Huston2025_l-4.616_b1.248.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.616_b1.248.h5,0.0,0.0
-4.701,1.376,5425,3788,1.932188293707092e-06,3.119282378615896e-09,9.413151108700463e-07,5.674072045201955,0.3687989142546192,6.359151610228777,7.435225560125552e-06,29.438198534789105,1.3182393846718001,28.94249138088799,0.36200450577972787,9.436954960777069,6.849813273892224,2.271844415668879,2.1700410682382714,0.5985674114761295,0.3994652247730031,0.6818531290126415,0.3161823810432884,0.06618815630505176,3104,outputfiles/ogle_chips/src/Huston2025_l-4.701_b1.376.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.701_b1.376.h5,0.0,0.00028665422814064246
-4.786,1.503,3844,3855,3.984395850810148e-06,3.2929143078943194e-09,3.5058846139747566e-07,5.999369505465203,0.389244490674145,0.7907844794169903,2.6908067093585417e-06,30.296011999593233,1.3127606316914089,33.46423228872339,0.37616910969762185,8.58278621511735,6.236991375214586,2.640492951628004,2.4491280569372895,0.5162038738251725,0.4812748040518225,0.653666084029583,0.34468715246153425,0.042855119846498764,3105,outputfiles/ogle_chips/src/Huston2025_l-4.786_b1.503.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.786_b1.503.h5,0.0001375513375887922,0.0
-3.929,0.788,3909,5957,1.630617048118251e-06,3.41780745000687e-09,4.966187320972714e-07,5.775655808887928,0.4457832207206828,2.508670001392409,3.43538258312959e-06,33.613855970300975,1.3561916604223447,32.680943761428836,0.3969810066933434,8.0112204070365,5.88641030494248,2.3452744558879637,2.5313649287568554,0.461002815447762,0.536347193832119,0.6005086543008624,0.39709012515502745,0.06846600828623106,3106,outputfiles/ogle_chips/src/Huston2025_l-3.929_b0.788.h5,outputfiles/ogle_chips/lens/Huston2025_l-3.929_b0.788.h5,0.001612778515397186,0.0021729602708227226
-4.013,0.917,4192,3851,1.6686942255915895e-06,2.294378405833489e-09,6.631751138712492e-07,5.905509668076884,0.40460672451752233,3.6772268153066783,4.805307369811543e-06,32.09056738558642,1.3032791839853022,37.61453447206313,0.4153388766147965,8.73893885742019,6.5207076146802505,2.298561472787205,2.200122170936679,0.5421521013675767,0.456016825950479,0.6503267678806192,0.3494593909482303,0.056158281378802376,3107,outputfiles/ogle_chips/src/Huston2025_l-4.013_b0.917.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.013_b0.917.h5,0.0006973027977096743,0.0
-4.098,1.045,4744,3692,1.5922352532251257e-06,2.383022074991421e-09,9.61342310770176e-07,5.888584291396185,0.40014937525063404,6.715643283143107,7.399381838319777e-06,30.210155818193552,1.317599275404114,30.79619988753904,0.3785762266664604,9.381753600934688,6.808149265506476,2.820477061706457,2.2885493471032516,0.6136854673243699,0.38331732486677655,0.6404952174313264,0.35893545803025084,0.05714009775777619,3108,outputfiles/ogle_chips/src/Huston2025_l-4.098_b1.045.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.098_b1.045.h5,0.00014735809597647573,0.00043291803753487865
-4.182,1.174,4154,3806,1.802116655458168e-06,2.581937250112142e-09,5.2470144624305e-07,5.582663741820904,0.3106296282365789,3.298718006261497,4.697933491825474e-06,25.970226933608387,1.2613695712092723,25.586747347177656,0.36905944041252203,9.28216598505902,7.024569200286166,2.557312831896577,2.0411956387378773,0.6448773739154602,0.35345107239562323,0.6891013559674518,0.31049929997851466,0.08421610046503872,3109,outputfiles/ogle_chips/src/Huston2025_l-4.182_b1.174.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.182_b1.174.h5,0.0009325295165055162,0.0003447506976915207
-4.267,1.303,5889,3713,1.7351008231050918e-06,2.71353197546e-09,1.1153258774705686e-06,5.57191692220755,0.34314200689604346,9.456270888332135,9.146360838841881e-06,28.354617641971995,1.2974482620789334,29.292548304717336,0.36647635602411993,9.862803324491468,7.186926388921579,2.53220601612679,1.9116110898579373,0.66820126908831,0.32978530088662106,0.6702279680893529,0.3292638998530303,0.06080653810049197,3110,outputfiles/ogle_chips/src/Huston2025_l-4.267_b1.303.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.267_b1.303.h5,0.000270704376163085,0.0
-4.352,1.431,6583,3909,1.1785647971547755e-06,2.923108760273255e-09,1.6259545763406882e-06,5.43197203433734,0.39472028245911,19.780804395690677,1.1625692269015226e-05,32.52070360526206,1.357372087069539,31.27256504405479,0.3720985576959933,10.360279535133623,7.054507383906413,3.3158772075126395,2.2090138547372664,0.6513108040075665,0.3474808563686148,0.5951341197408009,0.4041225723330682,0.06839518882450936,3111,outputfiles/ogle_chips/src/Huston2025_l-4.352_b1.431.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.352_b1.431.h5,0.00040786039103798077,0.0
-4.437,1.559,3851,3674,7.161555539185518e-07,2.991343062305478e-09,1.2866509391108515e-06,5.697061509915003,0.35863206528421565,16.793390365836974,1.0252210010408394e-05,29.181902025368743,1.3115705197212977,29.24374762145028,0.36577125171730374,10.131761694453912,7.194854558714531,3.100100644445222,2.0374009133008615,0.6924584541572418,0.30627025633797555,0.6457762342262735,0.35207278948144655,0.05865490363012647,3112,outputfiles/ogle_chips/src/Huston2025_l-4.437_b1.559.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.437_b1.559.h5,0.0005483360678182853,0.0
-4.523,1.688,4010,3928,1.2285220539997958e-06,3.2563602175199143e-09,1.2164246583890342e-06,5.391935097421321,0.34406978636314456,9.701334363421703,9.756977927102176e-06,28.989467654997135,1.3162183814876989,27.583821697556562,0.3592397222090253,9.943528759671189,7.2471754562616795,2.4660399885151003,1.945328564983076,0.6864855764765475,0.3117696120307006,0.701528346685606,0.29676585616253026,0.060019893041262665,3113,outputfiles/ogle_chips/src/Huston2025_l-4.523_b1.688.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.523_b1.688.h5,0.0,0.0
-4.608,1.816,3919,3616,2.4643549260744722e-06,3.3172837014772564e-09,7.503743415914269e-07,5.45912756907982,0.30438528763711953,3.3308388070805774,6.875857603797363e-06,25.37589968621965,1.2658219759726772,24.1914657370008,0.3472132617631958,9.508873802302562,7.274829052986346,1.862630658787963,1.7956723500579377,0.7039519779369202,0.2952279203675395,0.8106529694238273,0.18767412300633846,0.06960715734354601,3114,outputfiles/ogle_chips/src/Huston2025_l-4.608_b1.816.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.608_b1.816.h5,0.0,0.0
-3.679,0.951,4263,6583,2.5155306525986394e-06,3.667593734231971e-09,3.303704989904628e-07,6.007715976157421,0.3918647784431897,1.2972084941695667,2.512865996915853e-06,30.570481363793153,1.3112189656011557,31.742360218278215,0.39487311763058186,7.917257362239508,5.9413599906019146,2.310404493641938,2.3004799698788707,0.4440906164175126,0.5529927700907241,0.5926420801940713,0.405440419200823,0.056958033364014345,3115,outputfiles/ogle_chips/src/Huston2025_l-3.679_b0.951.h5,outputfiles/ogle_chips/lens/Huston2025_l-3.679_b0.951.h5,0.0014475687655628525,0.0
-3.763,1.08,6332,3808,2.3601757685074177e-06,2.2291902779991335e-09,9.195034853191031e-07,5.916786338403645,0.37343013760397065,6.162883691016291,7.541064882816521e-06,28.352479811579986,1.278950186215758,30.490782228846204,0.3890563203119074,8.947422838355001,6.700103369236463,2.319943542728361,2.1905820959107714,0.6022864343458741,0.3944233027922526,0.7185914185826693,0.2787845006521534,0.05255450822122757,3116,outputfiles/ogle_chips/src/Huston2025_l-3.763_b1.080.h5,outputfiles/ogle_chips/lens/Huston2025_l-3.763_b1.080.h5,0.0020219946453982627,0.0004138592718382887
-3.848,1.209,6189,3792,1.4911022698559385e-06,2.3415941059004287e-09,1.3393828364227476e-06,5.505682868742727,0.3213198357033575,14.33358129540618,1.1336707132172119e-05,27.471865372141586,1.2850482641512044,27.18943735131533,0.3682996383025818,9.761189379856162,7.211531421955355,2.5510861543151857,1.8984193566051633,0.6896025048419601,0.310375481231488,0.6846870134610911,0.31451975390177533,0.05919751096180641,3117,outputfiles/ogle_chips/src/Huston2025_l-3.848_b1.209.h5,outputfiles/ogle_chips/lens/Huston2025_l-3.848_b1.209.h5,0.0,0.0003467732105947492
-3.932,1.339,4307,3727,9.635048987853592e-07,2.469838039630633e-09,1.3593266335539759e-06,5.578720960730622,0.3310830068001791,15.725286119894669,1.1548428139592948e-05,27.369779429891775,1.2913470262590125,25.747416182698867,0.3627248409604021,10.11759965079059,7.271184025876534,2.964770108188195,1.895494344344126,0.6918624848185442,0.307381595723535,0.6580130285390892,0.3402014016796245,0.06887110178614687,3118,outputfiles/ogle_chips/src/Huston2025_l-3.932_b1.339.h5,outputfiles/ogle_chips/lens/Huston2025_l-3.932_b1.339.h5,0.0,0.00017403060465484194
-4.017,1.468,3908,3736,8.949659793333498e-07,2.650780786983938e-09,1.3094925831819656e-06,5.461194649008532,0.3302820448372746,14.350846402970664,1.0788840003052151e-05,28.22270510662586,1.2857795852758511,30.246608753032024,0.37600137474952955,10.091280239439318,7.3581172554886605,2.7653592932406634,1.8615782779221195,0.7147424737534304,0.2770780047826611,0.6738796165791894,0.3257665987508645,0.06875614577523473,3119,outputfiles/ogle_chips/src/Huston2025_l-4.017_b1.468.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.017_b1.468.h5,9.698658498172111e-05,0.0
-4.103,1.596,8515,3899,9.159845812986327e-07,2.838120500152764e-09,1.4060352738396823e-06,5.74054665894597,0.3130440610215267,36.63990593465247,1.2939071890252492e-05,25.267567694734822,1.2506088589698128,24.728942878448585,0.3674111112583165,9.943568922751101,7.308944970115865,2.7605869855763663,1.8274451802781906,0.7235748023740787,0.2739674004939219,0.7022114960588511,0.29749387145470313,0.0650131019860695,3120,outputfiles/ogle_chips/src/Huston2025_l-4.103_b1.596.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.103_b1.596.h5,0.0004999717689139112,0.0
-4.188,1.725,4236,3646,6.616290357767309e-07,2.9115332983213606e-09,1.4154998139994094e-06,5.694928513880571,0.35229474210636097,22.910611948593047,1.1747367599703516e-05,28.01815962772806,1.2939479960072582,27.196231460565095,0.36993659672729534,9.993651661947766,7.175120695837497,2.876429055620746,2.005950404721974,0.6864689914911802,0.31036809034153456,0.6993888268928036,0.3002590173284283,0.06118925937742664,3121,outputfiles/ogle_chips/src/Huston2025_l-4.188_b1.725.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.188_b1.725.h5,0.0004252344881687345,0.0
